"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"592","Zack Smith","OTT","C","48","670.7","672","603","52.71","498","457","52.15","358","346","50.85","15","24","38.46","25.72","26.32","49.43","298","268","52.65","107","99","51.94","11","11","50.00","191","169","53.06","3","8","27.27","327","302","51.99","1","4","20.00","4.19","93.06","0.973","147","181","121","461","54.85","211","256","219","49.07"
"482","Peter Mueller","FLA","C","43","596.33333333333","629","566","52.64","486","429","53.11","368","307","54.52","21","32","39.62","28.16","26.98","51.07","295","261","53.06","132","100","56.90","18","15","54.55","163","161","50.31","1","11","8.33","295","268","52.40","2","6","25.00","5.71","89.58","0.953","103","132","61","466","62.80","204","203","124","62.20"
"825","Jeremy Welsh","CAR","C","5","29.216666666667","20","18","52.63","14","11","56.00","8","8","50.00","1","0","100.00","0.57","0.55","50.86","7","8","46.67","0","2","0.00","0","0","-","7","6","53.85","0","0","-","12","8","60.00","1","0","100.00","12.50","100.00","1.125","9","9","5","20","64.29","14","11","7","66.67"
"69","Andrew Ference","BOS","D","48","818.7","812","733","52.56","575","539","51.62","414","398","50.99","36","29","55.38","34.49","29.65","53.77","351","319","52.39","137","134","50.55","21","16","56.76","214","185","53.63","10","10","50.00","379","364","51.01","4","3","57.14","8.70","92.71","1.014","127","166","103","646","55.22","254","271","243","51.11"
"37","Derek Morris","PHX","D","39","698.93333333333","716","647","52.53","555","507","52.26","383","351","52.18","21","27","43.75","26.82","28.19","48.75","273","298","47.81","106","135","43.98","10","16","38.46","167","163","50.61","6","9","40.00","357","302","54.17","4","2","66.67","5.48","92.31","0.978","137","152","87","545","61.16","261","226","186","58.39"
"556","Paul Postma","WPG","D","34","450.55","438","396","52.52","324","289","52.85","209","206","50.36","15","19","44.12","17.94","16.89","51.52","189","178","51.50","67","73","47.86","8","13","38.10","122","105","53.74","2","1","66.67","211","183","53.55","5","4","55.56","7.18","90.78","0.980","72","103","42","367","63.16","144","153","91","61.28"
"12","Jamie Langenbrunner","STL","R","4","32.816666666667","21","19","52.50","15","13","53.57","13","6","68.42","1","0","100.00","0.54","0.81","39.93","6","8","42.86","2","3","40.00","0","0","-","4","5","44.44","0","0","-","12","9","57.14","1","0","100.00","7.69","100.00","1.077","5","12","6","22","45.45","10","14","9","52.63"
"746","Bobby Butler","N.J, NSH","R","34","307.23333333333","243","220","52.48","175","172","50.43","129","133","49.24","9","14","39.13","10.31","9.78","51.32","123","103","54.42","51","46","52.58","5","8","38.46","72","57","55.81","4","3","57.14","97","102","48.74","0","3","0.00","6.98","89.47","0.965","45","69","23","296","66.18","79","104","64","55.24"
"182","Tomas Plekanec","MTL","C","47","663.31666666667","645","585","52.44","470","429","52.28","343","317","51.97","27","23","54.00","28.89","24.9","53.71","279","271","50.73","122","105","53.74","10","14","41.67","157","166","48.61","11","4","73.33","314","262","54.51","4","5","44.44","7.87","92.74","1.006","128","203","112","425","53.33","219","299","241","47.61"
"102","Michael Ryder","DAL, MTL","R","46","597.75","589","535","52.40","423","397","51.59","296","293","50.25","27","24","52.94","21.46","23.96","47.24","243","240","50.31","88","93","48.62","15","12","55.56","155","147","51.32","7","7","50.00","295","249","54.23","4","5","44.44","9.12","91.81","1.009","120","159","65","430","64.86","196","232","149","56.81"
"415","Adam McQuaid","BOS","D","32","436.05","396","360","52.38","284","256","52.59","212","184","53.54","14","15","48.28","16.56","14.57","53.20","173","154","52.91","70","70","50.00","7","10","41.18","103","84","55.08","5","4","55.56","194","181","51.73","2","1","66.67","6.60","91.85","0.985","68","116","45","362","60.18","140","170","118","54.26"
"821","Torey Krug","BOS","D","1","10.966666666667","11","10","52.38","8","6","57.14","7","6","53.85","1","2","33.33","0.45","0.14","75.65","5","2","71.43","3","0","100.00","1","0","100.00","2","2","50.00","0","1","0.00","5","6","45.45","0","1","0.00","14.29","66.67","0.810","5","4","1","7","83.33","6","4","2","75.00"
"16","Kimmo Timonen","PHI","D","45","676.9","673","613","52.33","500","427","53.94","358","302","54.24","33","29","53.23","29.57","28.41","51.00","269","279","49.09","106","100","51.46","18","15","54.55","163","179","47.66","7","9","43.75","335","273","55.10","7","5","58.33","9.22","90.40","0.996","101","199","118","565","46.12","227","298","222","50.56"
"246","Duncan Keith","CHI","D","47","896.88333333333","814","742","52.31","613","546","52.89","476","424","52.89","47","29","61.84","37.47","32.98","53.18","404","332","54.89","152","148","50.67","23","21","52.27","252","184","57.80","15","4","78.95","363","346","51.20","9","3","75.00","9.87","93.16","1.030","114","227","88","621","56.44","299","347","251","54.36"
"393","Guillaume Latendresse","OTT","L","27","343.86666666667","328","299","52.31","246","223","52.45","177","167","51.45","14","16","46.67","12.88","11.32","53.21","140","126","52.63","56","44","56.00","8","8","50.00","84","82","50.60","4","8","33.33","166","150","52.53","1","0","100.00","7.91","90.42","0.983","84","89","41","251","67.20","111","124","85","56.63"
"83","Scott Gomez","S.J","C","39","440.48333333333","446","407","52.29","325","298","52.17","222","224","49.78","11","19","36.67","17.35","15.68","52.52","178","160","52.66","69","55","55.65","2","6","25.00","109","105","50.93","4","7","36.36","225","209","51.84","5","6","45.45","4.95","91.52","0.965","71","96","57","413","55.47","117","144","113","50.87"
"99","Andrei Markov","MTL","D","48","820.4","820","750","52.23","580","571","50.39","398","418","48.77","30","38","44.12","33.72","32.9","50.62","335","333","50.15","148","139","51.57","14","21","40.00","187","194","49.08","10","10","50.00","401","360","52.69","5","6","45.45","7.54","90.91","0.984","112","206","95","585","54.11","281","336","271","50.91"
"678","Jordan Schroeder","VAN","C","31","349.18333333333","306","280","52.22","221","212","51.04","158","153","50.80","13","11","54.17","11.83","13.11","47.43","138","134","50.74","47","75","38.52","6","7","46.15","91","59","60.67","4","1","80.00","139","123","53.05","3","3","50.00","8.23","92.81","1.010","77","88","33","298","70.00","115","114","76","60.21"
"805","Gabriel Landeskog","COL","L","36","538.2","541","495","52.22","402","368","52.21","302","263","53.45","17","22","43.59","20.45","22.17","47.98","220","221","49.89","97","91","51.60","13","10","56.52","123","130","48.62","3","3","50.00","275","235","53.92","1","7","12.50","5.63","91.63","0.973","84","132","85","377","49.70","170","189","181","48.43"
"302","Marc Methot","OTT","D","47","887.51666666667","873","799","52.21","644","608","51.44","463","448","50.82","35","33","51.47","37.79","32.57","53.71","375","346","52.01","143","143","50.00","14","19","42.42","232","203","53.33","10","8","55.56","435","389","52.79","10","5","66.67","7.56","92.63","1.002","125","223","130","649","49.02","283","329","268","51.36"
"286","David Backes","STL","R","48","749.98333333333","675","618","52.20","496","430","53.56","343","293","53.93","30","24","55.56","26.72","26.02","50.66","288","290","49.83","116","107","52.02","14","14","50.00","172","183","48.45","8","3","72.73","325","265","55.08","7","7","50.00","8.75","91.81","1.006","128","218","149","601","46.21","215","292","285","43.00"
"525","Matt Anderson","N.J","R","2","11.466666666667","12","11","52.17","10","7","58.82","8","7","53.33","1","0","100.00","1.05","0.57","64.81","9","4","69.23","6","1","85.71","1","0","100.00","3","3","50.00","0","0","-","3","6","33.33","0","0","-","12.50","100.00","1.125","0","2","0","17","-","1","3","0","100.00"
"589","Nick Holden","CBJ","D","2","17.133333333333","12","11","52.17","11","8","57.89","10","7","58.82","2","1","66.67","0.61","0.29","67.47","5","4","55.56","3","1","75.00","1","0","100.00","2","3","40.00","1","1","50.00","5","5","50.00","0","0","-","20.00","85.71","1.057","4","6","3","14","57.14","8","7","3","72.73"
"341","Chris Bourque","BOS","L","18","179.83333333333","160","147","52.12","119","110","51.97","89","74","54.60","2","8","20.00","6.2","5.95","51.05","63","66","48.84","25","28","47.17","2","6","25.00","38","38","50.00","0","2","0.00","89","72","55.28","0","0","-","2.25","89.19","0.914","33","46","18","155","64.71","57","63","49","53.77"
"3","Alex Kovalev","FLA","R","14","175.63333333333","161","148","52.10","114","106","51.82","82","87","48.52","5","6","45.45","5.42","5.56","49.33","67","61","52.34","24","27","47.06","2","2","50.00","43","34","55.84","2","3","40.00","78","79","49.68","0","1","0.00","6.10","93.10","0.992","32","36","17","131","65.31","60","53","41","59.41"
"269","Eric Fehr","WSH","C","41","483.53333333333","463","426","52.08","334","303","52.43","233","235","49.79","27","14","65.85","19.15","16.45","53.80","210","173","54.83","86","69","55.48","12","6","66.67","124","104","54.39","4","5","44.44","219","216","50.34","10","3","76.92","11.59","94.04","1.056","76","113","74","332","50.67","143","165","154","48.15"
"109","Martin Havlat","S.J","R","40","535.98333333333","543","500","52.06","396","353","52.87","280","232","54.69","21","13","61.76","24.84","19.26","56.32","244","211","53.63","107","71","60.11","9","7","56.25","137","140","49.46","7","4","63.64","254","241","51.31","5","2","71.43","7.50","94.40","1.019","96","116","73","456","56.80","183","163","154","54.30"
"315","Matt Moulson","NYI","L","47","742.43333333333","759","699","52.06","544","503","51.96","404","345","53.94","35","38","47.95","35","31.42","52.69","406","329","55.24","175","133","56.82","20","22","47.62","231","196","54.10","14","7","66.67","294","309","48.76","0","6","0.00","8.66","88.99","0.976","140","170","67","477","67.63","273","251","173","61.21"
"355","Alexander Edler","VAN","D","45","822.75","760","700","52.05","576","543","51.47","411","422","49.34","31","34","47.69","35.44","32.86","51.89","327","355","47.95","151","150","50.17","21","17","55.26","176","205","46.19","4","10","28.57","361","288","55.62","5","7","41.67","7.54","91.94","0.995","153","209","102","543","60.00","322","304","243","56.99"
"498","Jamie McBain","CAR","D","40","649.41666666667","690","636","52.04","503","482","51.07","359","345","50.99","29","28","50.88","30.79","30.37","50.34","338","322","51.21","145","139","51.06","18","22","45.00","193","183","51.33","5","2","71.43","278","259","51.77","6","3","66.67","8.08","91.88","1.000","105","166","82","487","56.15","212","247","178","54.36"
"603","Alex Pietrangelo","STL","D","47","903.86666666667","818","754","52.04","606","546","52.60","441","396","52.69","41","40","50.62","32.19","34.7","48.12","367","362","50.34","133","153","46.50","21","28","42.86","234","209","52.82","9","7","56.25","380","330","53.52","10","4","71.43","9.30","89.90","0.992","163","232","134","651","54.88","314","344","299","51.22"
"175","Derek Roy","DAL, VAN","C","42","601.2","601","554","52.03","439","429","50.58","298","318","48.38","26","22","54.17","26.47","24.88","51.55","273","259","51.32","118","114","50.86","14","13","51.85","155","145","51.67","8","5","61.54","266","251","51.45","4","3","57.14","8.72","93.08","1.018","95","148","120","384","44.19","155","211","222","41.11"
"134","Scott Hartnell","PHI","L","32","411.61666666667","413","381","52.02","291","265","52.34","206","184","52.82","12","16","42.86","15.79","18.26","46.36","169","171","49.71","55","71","43.65","9","6","60.00","114","100","53.27","3","9","25.00","196","170","53.55","0","1","0.00","5.83","91.30","0.971","86","122","80","278","51.81","135","162","133","50.37"
"266","Brent Seabrook","CHI","D","47","823.51666666667","769","710","51.99","570","523","52.15","441","388","53.20","40","27","59.70","35.08","30.2","53.74","362","330","52.31","134","137","49.45","19","20","48.72","228","193","54.16","10","4","71.43","367","327","52.88","11","2","84.62","9.07","93.04","1.021","102","223","81","623","55.74","271","330","215","55.76"
"406","Andrew Cogliano","ANA","L","48","650.53333333333","590","545","51.98","414","393","51.30","306","273","52.85","29","16","64.44","25.23","22.09","53.32","279","271","50.73","102","106","49.04","22","13","62.86","177","165","51.75","2","2","50.00","259","240","51.90","3","1","75.00","9.48","94.14","1.036","98","208","118","440","45.37","176","282","216","44.90"
"207","Chad LaRose","CAR","R","35","400","411","380","51.96","305","279","52.23","214","178","54.59","9","16","36.00","18.08","17.39","50.97","182","191","48.79","76","86","46.91","5","11","31.25","106","105","50.24","2","1","66.67","191","162","54.11","2","4","33.33","4.21","91.01","0.952","75","102","58","325","56.39","145","144","124","53.90"
"249","Patrick Dwyer","CAR","R","46","593.88333333333","627","580","51.95","459","444","50.83","327","316","50.86","23","31","42.59","27.34","28.71","48.78","300","286","51.19","129","121","51.60","12","24","33.33","171","165","50.89","9","3","75.00","259","253","50.59","2","3","40.00","7.03","90.19","0.972","108","136","89","459","54.82","178","206","183","49.31"
"160","Ilya Kovalchuk","N.J","R","37","648.03333333333","542","502","51.92","395","368","51.77","272","286","48.75","20","27","42.55","22.75","23.77","48.91","235","239","49.58","90","83","52.02","8","13","38.10","145","156","48.17","7","12","36.84","272","220","55.28","5","2","71.43","7.35","90.56","0.979","121","132","64","416","65.41","229","210","187","55.05"
"838","Drew LeBlanc","CHI","C","2","24.833333333333","27","25","51.92","21","19","52.50","15","16","48.39","0","3","0.00","1.36","1.36","49.98","14","12","53.85","5","7","41.67","0","2","0.00","9","5","64.29","0","1","0.00","11","11","50.00","0","0","-","0.00","81.25","0.813","4","4","4","20","50.00","9","4","5","64.29"
"223","Joni Pitkanen","CAR","D","22","392.48333333333","397","368","51.90","292","276","51.41","211","203","50.97","16","15","51.61","17.24","17.82","49.17","175","186","48.48","68","65","51.13","8","12","40.00","107","121","46.93","3","1","75.00","182","150","54.82","3","1","75.00","7.58","92.61","1.002","63","117","62","243","50.40","134","168","119","52.96"
"138","Brad Boyes","NYI","R","48","717.63333333333","706","656","51.84","502","456","52.40","373","304","55.10","30","36","45.45","32.5","30.31","51.74","368","314","53.96","159","124","56.18","14","19","42.42","209","190","52.38","12","8","60.00","281","279","50.18","2","5","28.57","8.04","88.16","0.962","144","163","70","462","67.29","261","241","168","60.84"
"28","Shane Doan","PHX","R","48","725.48333333333","736","684","51.83","545","516","51.37","392","366","51.72","36","28","56.25","30.62","30.13","50.40","312","303","50.73","121","146","45.32","19","11","63.33","191","157","54.89","8","7","53.33","338","329","50.67","7","9","43.75","9.18","92.35","1.015","148","144","83","543","64.07","251","220","175","58.92"
"807","Adam Larsson","N.J","D","37","619.1","462","431","51.74","341","322","51.43","243","242","50.10","23","23","50.00","19.86","19.92","49.93","203","216","48.45","93","83","52.84","15","12","55.56","110","133","45.27","3","6","33.33","219","176","55.44","5","5","50.00","9.47","90.50","1.000","68","128","71","505","48.92","153","217","158","49.20"
"36","Chris Phillips","OTT","D","48","786.38333333333","822","767","51.73","614","578","51.51","458","415","52.46","27","33","45.00","33.99","31.8","51.67","345","329","51.19","142","133","51.64","12","17","41.38","203","196","50.88","5","10","33.33","421","381","52.49","8","5","61.54","5.90","92.05","0.979","137","181","122","614","52.90","259","281","237","52.22"
"197","David Moss","PHX","R","45","579.95","545","509","51.71","426","382","52.72","302","269","52.89","22","20","52.38","24.38","21.12","53.59","252","205","55.14","118","87","57.56","11","12","47.83","134","118","53.17","6","6","50.00","235","262","47.28","5","1","83.33","7.28","92.57","0.998","91","161","135","409","40.27","148","227","247","37.47"
"68","Brian Campbell","FLA","D","48","989.05","901","843","51.66","678","650","51.05","494","475","50.98","29","52","35.80","36.18","40.75","47.03","389","389","50.00","148","151","49.50","15","23","39.47","241","238","50.31","10","17","37.04","435","388","52.86","3","11","21.43","5.87","89.05","0.949","118","223","92","667","56.19","334","350","213","61.06"
"622","Cody Goloubef","CBJ","D","11","161.55","125","117","51.65","103","90","53.37","85","67","55.92","2","5","28.57","5.21","4.26","55.05","54","42","56.25","20","19","51.28","1","2","33.33","34","23","59.65","0","2","0.00","63","61","50.81","1","1","50.00","2.35","92.54","0.949","30","33","14","126","68.18","50","46","43","53.76"
"328","Andrew Ladd","WPG","L","48","748.66666666667","803","752","51.64","596","562","51.47","418","387","51.93","49","38","56.32","37.34","36.2","50.78","378","354","51.64","145","157","48.01","28","22","56.00","233","197","54.19","14","7","66.67","348","311","52.81","7","7","50.00","11.72","90.18","1.019","124","226","112","457","52.54","229","309","229","50.00"
"243","Ian White","DET","D","25","423.6","381","357","51.63","297","268","52.57","206","206","50.00","16","10","61.54","16.55","13.42","55.23","188","155","54.81","89","60","59.73","8","9","47.06","99","95","51.03","5","1","83.33","167","174","48.97","3","0","100.00","7.77","95.15","1.029","68","74","42","339","61.82","129","114","103","55.60"
"353","Alexei Emelin","MTL","D","38","658.23333333333","622","584","51.58","445","429","50.92","298","301","49.75","27","25","51.92","25.14","22.59","52.67","270","259","51.04","113","102","52.56","12","16","42.86","157","157","50.00","10","6","62.50","293","282","50.96","4","2","66.67","9.06","91.69","1.008","88","167","83","437","51.46","202","269","195","50.88"
"91","Brian Gionta","MTL","R","48","693.1","646","607","51.56","466","432","51.89","332","310","51.71","27","23","54.00","28.34","24.16","53.98","284","280","50.35","119","108","52.42","12","13","48.00","165","172","48.96","12","6","66.67","307","272","53.02","3","4","42.86","8.13","92.58","1.007","130","207","114","424","53.28","214","305","234","47.77"
"493","Nicklas Backstrom","WSH","C","48","710.58333333333","683","642","51.55","486","477","50.47","341","356","48.92","36","26","58.06","28.97","26.42","52.31","281","283","49.82","106","100","51.46","13","12","52.00","175","183","48.88","8","6","57.14","343","315","52.13","14","8","63.64","10.56","92.70","1.033","127","169","102","443","55.46","238","255","234","50.42"
"4","Ray Whitney","DAL","L","32","499.55","485","456","51.54","347","331","51.18","237","229","50.86","24","21","53.33","19.99","20.81","48.99","224","214","51.14","85","96","46.96","13","10","56.52","139","118","54.09","6","5","54.55","209","192","52.12","5","4","55.56","10.13","90.83","1.010","98","127","51","312","65.77","180","184","120","60.00"
"388","Tim Sestito","N.J","L","6","47.15","34","32","51.52","21","21","50.00","16","13","55.17","1","0","100.00","0.56","1.05","34.80","12","14","46.15","3","4","42.86","0","0","-","9","10","47.37","1","0","100.00","17","12","58.62","0","0","-","6.25","100.00","1.063","8","6","3","62","72.73","12","8","9","57.14"
"721","Marcus Foligno","BUF","L","47","560.11666666667","512","482","51.51","388","364","51.60","286","262","52.19","23","26","46.94","22.71","21.79","51.03","220","228","49.11","97","91","51.60","13","15","46.43","123","137","47.31","8","8","50.00","257","212","54.80","1","3","25.00","8.04","90.08","0.981","100","118","60","411","62.50","178","177","136","56.69"
"18","Ed Jovanovski","FLA","D","6","73.083333333333","69","65","51.49","47","49","48.96","35","37","48.61","2","6","25.00","1.78","2.31","43.51","23","34","40.35","6","11","35.29","2","2","50.00","17","23","42.50","0","3","0.00","42","26","61.76","0","1","0.00","5.71","83.78","0.895","15","17","12","60","55.56","32","28","22","59.26"
"185","Patrick Sharp","CHI","L","28","416.2","380","358","51.49","279","260","51.76","216","191","53.07","20","12","62.50","17.51","14.28","55.07","170","175","49.28","55","62","47.01","12","8","60.00","115","113","50.44","4","3","57.14","180","156","53.57","3","1","75.00","9.26","93.72","1.030","75","80","37","304","66.96","137","140","98","58.30"
"294","Paul Bissonnette","PHX","L","28","151.85","140","132","51.47","107","96","52.71","73","67","52.14","9","7","56.25","5.13","4.6","52.74","56","48","53.85","22","26","45.83","5","6","45.45","34","22","60.71","4","1","80.00","74","70","51.39","0","0","-","12.33","89.55","1.019","36","42","11","150","76.60","51","55","25","67.11"
"386","Rich Peverley","BOS","C","47","547.5","508","479","51.47","367","357","50.69","271","258","51.23","12","23","34.29","20.18","20.22","49.96","203","205","49.75","79","96","45.14","7","15","31.82","124","109","53.22","3","5","37.50","266","235","53.09","2","2","50.00","4.43","91.09","0.955","90","129","95","409","48.65","159","182","201","44.17"
"409","Matt Niskanen","PIT","D","40","687.48333333333","682","643","51.47","511","473","51.93","354","338","51.16","28","24","53.85","27.87","28.24","49.66","289","284","50.44","114","132","46.34","9","14","39.13","175","152","53.52","11","6","64.71","350","303","53.60","8","3","72.73","7.91","92.90","1.008","101","139","94","420","51.79","198","217","202","49.50"
"553","Riley Nash","CAR","C","32","373.76666666667","371","350","51.46","270","270","50.00","178","183","49.31","12","17","41.38","15.29","16.99","47.37","159","176","47.46","65","78","45.45","6","15","28.57","94","98","48.96","4","1","80.00","175","151","53.68","2","1","66.67","6.74","90.71","0.975","66","89","48","304","57.89","104","131","101","50.73"
"549","Chris Terry","CAR","L","3","27.716666666667","18","17","51.43","13","12","52.00","10","8","55.56","1","1","50.00","0.56","0.63","47.15","8","12","40.00","2","3","40.00","1","1","50.00","6","9","40.00","0","0","-","7","3","70.00","0","0","-","10.00","87.50","0.975","4","7","0","25","100.00","8","12","3","72.73"
"831","Stefan Matteau","N.J","C","17","154.55","128","121","51.41","95","83","53.37","72","68","51.43","4","5","44.44","4.39","5.39","44.89","56","67","45.53","20","25","44.44","3","1","75.00","36","42","46.15","1","3","25.00","60","40","60.00","0","1","0.00","5.56","92.65","0.982","33","27","18","142","64.71","52","50","42","55.32"
"403","Martin Hanzal","PHX","C","39","576.55","596","564","51.38","441","424","50.98","315","313","50.16","23","21","52.27","24.36","25.02","49.32","252","267","48.55","96","130","42.48","13","8","61.90","156","137","53.24","4","8","33.33","276","258","51.69","3","4","42.86","7.30","93.29","1.006","127","137","68","409","65.13","220","192","135","61.97"
"806","Jonathan Huberdeau","FLA","L","48","697.38333333333","690","653","51.38","526","497","51.42","391","367","51.58","25","42","37.31","30.28","33.04","47.82","316","305","50.89","135","128","51.33","18","19","48.65","181","177","50.56","3","15","16.67","323","303","51.60","4","8","33.33","6.39","88.56","0.949","133","165","68","525","66.17","246","236","139","63.90"
"195","Jussi Jokinen","CAR, PIT","L","43","502.5","513","486","51.35","378","372","50.40","266","273","49.35","19","22","46.34","23.66","22.56","51.18","227","225","50.22","88","92","48.89","11","15","42.31","139","133","51.10","5","3","62.50","240","225","51.61","3","4","42.86","7.14","91.94","0.991","91","125","92","400","49.73","155","188","181","46.13"
"750","Matt Fraser","DAL","R","12","132.35","114","108","51.35","73","81","47.40","51","55","48.11","4","4","50.00","2.96","4.25","41.06","45","47","48.91","9","16","36.00","1","3","25.00","36","31","53.73","1","1","50.00","59","48","55.14","2","0","100.00","7.84","92.73","1.006","25","42","16","91","60.98","41","50","34","54.67"
"287","Colin Fraser","L.A","C","34","293.23333333333","230","218","51.34","158","177","47.16","109","120","47.60","9","13","40.91","9.37","9.6","49.39","89","105","45.88","36","39","48.00","6","10","37.50","53","66","44.54","1","1","50.00","106","101","51.21","2","2","50.00","8.26","89.17","0.974","41","40","20","299","67.21","73","66","46","61.34"
"776","Taylor Hall","EDM","L","45","688.15","701","665","51.32","546","515","51.46","408","368","52.58","38","33","53.52","34.09","31.78","51.76","371","357","50.96","150","135","52.63","20","17","54.05","221","222","49.89","16","10","61.54","302","260","53.74","2","5","28.57","9.31","91.03","1.003","125","181","88","474","58.69","235","249","191","55.16"
"716","Stefan Elliott","COL","D","18","281.33333333333","274","260","51.31","191","183","51.07","150","129","53.76","11","14","44.00","10.1","10.58","48.84","112","118","48.70","42","51","45.16","6","7","46.15","70","67","51.09","3","4","42.86","137","114","54.58","2","3","40.00","7.33","89.15","0.965","38","52","32","265","54.29","87","83","63","58.00"
"291","Alexander Sulzer","BUF","D","17","259.9","259","246","51.29","184","181","50.41","136","126","51.91","11","9","55.00","10.68","11.67","47.79","111","129","46.25","46","60","43.40","8","5","61.54","65","69","48.51","1","3","25.00","122","98","55.45","2","1","66.67","8.09","92.86","1.009","31","65","32","190","49.21","87","103","71","55.06"
"774","Alexander Burmistrov","WPG","C","44","581.83333333333","518","492","51.29","370","377","49.53","252","259","49.32","17","17","50.00","20.07","22.66","46.97","215","244","46.84","88","90","49.44","11","8","57.89","127","154","45.20","1","5","16.67","253","212","54.41","4","4","50.00","6.75","93.44","1.002","72","123","55","421","56.69","141","183","130","52.03"
"66","Joe Corvo","CAR","D","40","630.05","674","641","51.25","497","482","50.77","362","339","51.64","30","31","49.18","31.26","34.67","47.41","319","324","49.61","129","150","46.24","19","21","47.50","190","174","52.20","9","6","60.00","297","275","51.92","2","4","33.33","8.29","90.86","0.991","123","161","83","467","59.71","222","244","186","54.41"
"133","Raffi Torres","PHX, S.J","L","39","475.38333333333","471","448","51.25","351","341","50.72","238","245","49.28","20","20","50.00","17.45","19.98","46.63","187","212","46.87","79","96","45.14","12","9","57.14","108","116","48.21","5","6","45.45","235","195","54.65","3","5","37.50","8.40","91.84","1.002","96","130","47","392","67.13","162","175","111","59.34"
"206","Keith Aucoin","NYI","C","41","473.68333333333","477","454","51.24","354","333","51.53","262","229","53.36","19","20","48.72","21.54","20.81","50.86","247","214","53.58","92","101","47.67","6","13","31.58","155","113","57.84","10","1","90.91","190","195","49.35","3","4","42.86","7.25","91.27","0.985","80","98","61","389","56.74","126","159","132","48.84"
"569","Yannick Weber","MTL","D","6","70.533333333333","62","59","51.24","41","40","50.62","34","30","53.13","1","2","33.33","2.75","1.73","61.39","37","19","66.07","20","2","90.91","1","0","100.00","17","17","50.00","0","0","-","19","34","35.85","0","2","0.00","2.94","93.33","0.963","9","20","8","62","52.94","13","26","22","37.14"
"365","Ryan Callahan","NYR","R","45","708.15","728","693","51.23","543","482","52.98","396","321","55.23","32","24","57.14","37.38","31.38","54.37","363","336","51.93","187","135","58.07","20","12","62.50","176","201","46.68","8","5","61.54","312","294","51.49","4","4","50.00","8.08","92.52","1.006","135","160","104","414","56.49","251","245","229","52.29"
"348","Alex Goligoski","DAL","D","47","846.78333333333","812","774","51.20","580","604","48.99","389","419","48.14","43","39","52.44","34.23","35.47","49.11","369","334","52.49","150","156","49.02","27","22","55.10","219","178","55.16","10","8","55.56","364","372","49.46","6","6","50.00","11.05","90.69","1.017","122","199","117","591","51.05","247","283","222","52.67"
"626","Colby Robak","FLA","D","16","214.41666666667","214","204","51.20","149","161","48.06","105","117","47.30","8","10","44.44","8.55","8.45","50.28","87","91","48.88","32","35","47.76","4","6","40.00","55","56","49.55","3","3","50.00","106","94","53.00","1","1","50.00","7.62","91.45","0.991","26","42","29","179","47.27","61","69","59","50.83"
"128","Andy McDonald","STL","L","37","524.23333333333","476","454","51.18","363","338","51.78","267","236","53.08","23","22","51.11","18.8","22.98","45.00","215","213","50.23","76","89","46.06","13","15","46.43","139","124","52.85","4","4","50.00","217","197","52.42","6","3","66.67","8.61","90.68","0.993","108","110","65","496","62.43","188","161","119","61.24"
"751","Christopher Tanev","VAN","D","38","589.1","485","463","51.16","345","333","50.88","256","244","51.20","20","16","55.56","19.61","19.36","50.32","214","218","49.54","87","90","49.15","7","9","43.75","127","128","49.80","6","1","85.71","218","206","51.42","6","5","54.55","7.81","93.44","1.013","85","149","90","452","48.57","162","206","182","47.09"
"276","Corey Perry","ANA","R","44","673.91666666667","633","605","51.13","468","435","51.83","336","285","54.11","37","26","58.73","29.49","26.35","52.81","331","287","53.56","140","127","52.43","25","9","73.53","191","160","54.42","7","8","46.67","244","276","46.92","4","7","36.36","11.01","90.88","1.019","111","151","95","475","53.88","206","237","217","48.70"
"188","Kyle Wellwood","WPG","C","39","469.18333333333","438","419","51.11","322","296","52.10","219","221","49.77","18","17","51.43","17.91","18.41","49.31","202","202","50.00","87","85","50.58","15","13","53.57","115","117","49.57","1","3","25.00","189","177","51.64","2","1","66.67","8.22","92.31","1.005","60","84","55","365","52.17","110","122","118","48.25"
"523","Ben Lovejoy","ANA, PIT","D","35","577.5","534","511","51.10","412","368","52.82","311","253","55.14","24","21","53.33","22.56","19.81","53.24","262","214","55.04","106","91","53.81","19","13","59.38","156","123","55.91","2","2","50.00","234","257","47.66","2","6","25.00","7.72","91.70","0.994","83","124","77","423","51.88","185","206","191","49.20"
"829","Alex Galchenyuk","MTL","C","48","538.93333333333","532","509","51.10","392","352","52.69","281","257","52.23","33","19","63.46","23.87","18.89","55.83","244","220","52.59","112","77","59.26","22","10","68.75","132","143","48.00","6","3","66.67","245","251","49.40","4","6","40.00","11.74","92.61","1.044","112","133","49","449","69.57","184","192","129","58.79"
